absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,date,velocity_km_s,miss_distance_km,year_discovered,name_neo,classType_FLR,halfAngle_CME,speed_CME,type_CME,TEMP,SLP,WDSP,MXSPD,GUST,MAX,MIN
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,M1.4,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C6.5,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C6.5,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C6.5,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C6.5,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C6.5,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C6.5,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C6.5,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C5.6,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C5.6,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C5.6,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C5.6,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C5.6,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C5.6,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,C5.6,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,M1.9,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,M1.9,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,M1.9,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,M1.9,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,M1.9,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,M1.9,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
19.47,339.2774354,758.6474087,2024-01-10,40727.238437,54304107547.970436,2023,XY13,M1.9,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.4,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.4,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.4,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.4,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.4,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.4,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.4,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C6.5,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C6.5,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C6.5,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C6.5,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C6.5,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C6.5,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C6.5,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C5.6,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C5.6,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C5.6,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C5.6,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C5.6,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C5.6,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,C5.6,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.9,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.9,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.9,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.9,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.9,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.9,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.67,19.523378599999997,43.6556017,2024-01-10,6373.1701403,4656579259.869913,2023,XT14,M1.9,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.4,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.4,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.4,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.4,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.4,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.4,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.4,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C6.5,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C6.5,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C6.5,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C6.5,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C6.5,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C6.5,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C6.5,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C5.6,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C5.6,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C5.6,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C5.6,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C5.6,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C5.6,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,C5.6,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.9,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.9,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.9,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.9,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.9,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.9,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
22.94,68.6364759,153.4758258,2024-01-10,16914.7621743,10528582690.803083,2023,XM16,M1.9,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.4,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.4,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.4,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.4,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.4,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.4,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.4,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C6.5,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C6.5,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C6.5,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C6.5,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C6.5,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C6.5,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C6.5,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C5.6,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C5.6,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C5.6,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C5.6,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C5.6,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C5.6,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,C5.6,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.9,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.9,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.9,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.9,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.9,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.9,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
25.89,17.6422908,39.4493615,2024-01-10,3073.2255537,2606923868.2531257,2023,YO1,M1.9,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.4,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.4,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.4,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.4,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.4,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.4,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.4,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C6.5,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C6.5,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C6.5,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C6.5,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C6.5,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C6.5,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C6.5,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C5.6,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C5.6,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C5.6,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C5.6,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C5.6,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C5.6,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,C5.6,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.9,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.9,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.9,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.9,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.9,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.9,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
26.58,12.839702999999998,28.7104486,2024-01-10,7944.807199100001,1549637571.035838,2024,AN1,M1.9,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,M1.4,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,M1.4,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,M1.4,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,M1.4,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,M1.4,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,M1.4,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,M1.4,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,C6.5,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,C6.5,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,C6.5,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,C6.5,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,C6.5,36.0,492000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,C6.5,30.0,981000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,C6.5,27.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,C5.6,30.0,402000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,C5.6,10.0,660000.0,C,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,C5.6,19.0,434000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
24.19,38.5971268,86.3057993,2024-01-10,18146.4670849,7020037725.90498,2024,AU1,C5.6,28.0,422000.0,S,26.0,1029.8,9.7,20.4,37.1,41.9,20.3
